1 2 3
1 85 1
1 86 11
1 75 2
1 87 1
1 89 7
1 90 2
1 129 3
1 133 1
1 7 11
1 93 3
1 94 2
1 91 1
1 95 6
1 126 3
1 46 7
1 134 3
1 99 3
1 100 7
1 48 4
1 51 9
1 13 20
1 151 4
1 103 2
1 55 22
1 56 19
1 79 2
1 138 9
1 106 9
1 139 18
1 140 1
1 158 9
1 23 9
1 108 1
1 143 7
1 22 5
1 25 7
1 96 6
1 27 1
1 153 4
1 28 1
1 111 11
1 61 31
1 113 4
1 18 1
56 5 2
56 6 18
56 7 4
56 8 2
56 73 4
56 10 5
56 11 12
56 12 5
56 13 13
56 15 11
56 16 10
56 18 6
56 19 14
56 21 4
56 22 5
56 23 17
56 24 6
56 25 13
56 26 8
56 27 16
56 28 3
56 30 5
56 31 5
56 2 11
56 33 11
56 36 4
56 148 10
56 37 4
56 149 5
56 39 7
56 40 4
56 150 22
56 42 1
56 159 1
56 46 9
56 49 6
56 48 2
56 51 9
56 52 11
56 54 2
56 55 8
56 59 6
56 61 10
56 62 2
56 63 8
56 64 15
56 65 9
56 66 4
56 68 24
56 147 2
56 32 19
56 71 12
56 9 3
56 75 5
56 76 13
56 77 2
56 78 7
56 157 3
56 79 1
56 80 1
56 81 8
56 160 4
56 83 6
56 152 3
56 84 13
56 85 8
56 86 7
56 89 2
56 90 2
56 91 9
56 92 6
56 93 12
56 94 12
56 95 12
56 96 6
56 99 8
56 100 7
56 151 7
56 103 19
56 105 2
56 106 13
56 108 3
56 111 11
56 112 2
56 115 1
56 116 1
56 117 2
56 118 5
56 119 3
56 121 20
56 124 7
56 126 8
56 127 5
56 128 1
56 129 12
56 133 10
56 134 6
56 138 4
56 153 1
56 139 9
56 140 8
56 158 6
56 142 1
56 143 1
6 59 13
6 7 4
6 8 8
6 73 6
6 10 8
6 11 15
6 12 3
6 13 5
6 15 9
6 16 2
6 18 2
6 19 6
6 21 3
6 22 6
6 23 3
6 24 4
6 25 5
6 26 3
6 27 20
6 28 1
6 2 15
6 31 1
6 33 3
6 36 2
6 148 14
6 37 1
6 39 18
6 41 2
6 150 17
6 42 4
6 159 4
6 46 14
6 49 10
6 48 15
6 51 10
6 52 10
6 54 6
6 55 12
6 5 2
6 57 3
6 127 7
6 61 6
6 64 13
6 65 20
6 66 10
6 68 19
6 147 2
6 32 4
6 71 9
6 9 7
6 75 8
6 76 18
6 77 5
6 78 20
6 157 4
6 63 1
6 81 14
6 83 1
6 152 9
6 84 4
6 86 4
6 87 2
6 89 4
6 90 12
6 91 3
6 92 5
6 93 13
6 94 10
6 95 16
6 96 14
6 99 4
6 100 5
6 151 10
6 103 7
6 105 4
6 106 8
6 108 3
6 111 12
6 112 12
6 115 4
6 117 9
6 119 3
6 121 17
6 124 6
6 126 1
6 129 2
6 133 5
6 134 2
6 138 10
6 153 3
6 139 5
6 140 4
6 158 2
6 143 3
7 8 1
7 9 2
7 10 14
7 11 6
7 12 3
7 13 12
7 17 3
7 18 3
7 19 4
7 21 6
7 22 12
7 23 5
7 24 3
7 25 8
7 26 15
7 27 7
7 28 2
7 30 6
7 151 8
7 2 9
7 33 2
7 35 2
7 148 9
7 37 1
7 39 10
7 40 4
7 41 2
7 150 8
7 75 6
7 46 4
7 49 9
7 48 2
7 51 12
7 52 3
7 53 1
7 54 12
7 55 18
7 59 4
7 61 16
7 62 1
7 63 1
7 64 19
7 65 14
7 66 1
7 68 20
7 147 1
7 32 1
7 71 7
7 159 13
7 76 6
7 77 5
7 78 2
7 157 4
7 79 3
7 80 9
7 81 2
7 160 5
7 83 10
7 152 3
7 86 3
7 87 2
7 89 3
7 90 3
7 129 1
7 93 1
7 94 6
7 95 21
7 96 2
7 99 6
7 100 12
7 103 15
7 105 4
7 106 3
7 108 1
7 111 8
7 119 11
7 121 5
7 124 6
7 127 2
7 91 3
7 134 3
7 138 10
7 153 1
7 139 12
7 140 7
7 158 1
7 143 10
8 112 1
8 140 9
8 64 7
8 30 3
8 65 8
8 66 4
8 160 1
8 31 3
8 117 1
8 121 3
8 119 2
8 32 1
8 71 2
8 73 17
8 54 1
8 77 1
8 124 3
8 159 13
8 36 1
8 78 3
8 157 4
8 37 1
8 81 5
8 149 1
8 9 1
8 39 1
8 10 5
8 11 12
8 138 6
8 83 3
8 86 6
8 75 2
8 96 7
8 90 3
8 24 1
8 91 1
8 133 1
8 158 1
8 93 1
8 94 3
8 95 8
8 103 12
8 46 4
8 15 6
8 99 2
8 100 5
8 76 2
8 16 2
8 51 1
8 52 3
8 151 2
8 49 5
8 18 13
8 55 7
8 5 4
8 148 2
8 19 3
8 40 1
8 139 3
8 21 1
8 2 9
8 22 5
8 143 2
8 106 1
8 25 5
8 68 9
8 27 3
8 57 2
8 111 4
8 61 6
8 127 1
8 59 7
8 113 1
8 33 3
73 80 1
73 64 2
73 116 7
73 81 2
73 30 1
73 65 8
73 66 4
73 160 1
73 31 1
73 117 3
73 68 1
73 118 1
73 33 12
73 147 3
73 121 10
73 71 1
73 124 20
73 94 14
73 75 2
73 36 2
73 150 1
73 78 6
73 157 3
73 148 13
73 37 10
73 149 2
73 9 1
73 10 2
73 41 1
73 11 3
73 12 8
73 13 2
73 76 9
73 159 1
73 152 7
73 84 9
73 85 11
73 86 4
73 96 5
73 87 20
73 63 6
73 89 1
73 140 2
73 90 18
73 129 3
73 128 7
73 133 8
73 93 5
73 92 5
73 95 13
73 126 6
73 46 3
73 134 3
73 15 6
73 100 1
73 49 10
73 16 3
73 51 2
73 52 10
73 138 2
73 106 1
73 18 1
73 55 2
73 5 3
73 105 1
73 59 16
73 19 2
73 57 11
73 21 1
73 2 3
73 108 16
73 22 7
73 26 4
73 27 13
73 28 3
73 111 10
73 112 3
73 127 5
73 103 3
10 22 9
10 5 1
10 11 5
10 12 3
10 13 7
10 15 2
10 18 1
10 19 12
10 21 1
10 2 19
10 23 2
10 24 4
10 25 9
10 26 7
10 27 3
10 28 2
10 30 8
10 151 7
10 35 5
10 148 11
10 39 5
10 40 17
10 41 4
10 150 17
10 42 4
10 75 1
10 46 4
10 49 15
10 48 6
10 51 6
10 52 5
10 54 14
10 55 9
10 59 9
10 57 3
10 127 1
10 61 11
10 63 2
10 64 16
10 65 14
10 66 4
10 68 21
10 147 1
10 71 3
10 9 3
10 159 6
10 76 4
10 77 5
10 78 6
10 157 11
10 79 6
10 80 14
10 81 12
10 160 16
10 83 11
10 152 1
10 84 4
10 86 13
10 87 2
10 89 16
10 90 4
10 91 1
10 93 3
10 94 14
10 95 4
10 96 11
10 99 17
10 100 2
10 103 18
10 105 10
10 106 7
10 111 2
10 112 4
10 117 2
10 119 6
10 121 4
10 124 16
10 126 1
10 138 8
10 153 2
10 139 1
10 140 3
10 158 6
10 143 6
11 5 1
11 12 1
11 13 16
11 15 6
11 16 1
11 17 11
11 18 8
11 19 14
11 21 39
11 2 6
11 23 12
11 24 10
11 25 26
11 26 15
11 27 5
11 28 3
11 30 9
11 151 6
11 33 6
11 35 17
11 148 8
11 39 4
11 40 3
11 41 3
11 150 11
11 42 16
11 159 35
11 46 5
11 49 4
11 48 7
11 51 22
11 52 11
11 53 28
11 54 7
11 55 30
11 59 5
11 57 1
11 22 19
11 61 18
11 64 18
11 65 19
11 66 8
11 68 20
11 147 2
11 32 1
11 71 1
11 9 14
11 75 3
11 76 4
11 77 28
11 78 14
11 157 20
11 79 131
11 80 14
11 81 22
11 160 19
11 83 14
11 152 2
11 85 3
11 86 14
11 87 1
11 89 8
11 90 6
11 91 1
11 93 7
11 94 9
11 95 5
11 96 6
11 99 9
11 100 8
11 103 13
11 105 4
11 106 7
11 111 7
11 112 1
11 113 10
11 117 8
11 119 17
11 121 3
11 124 5
11 127 1
11 133 2
11 138 16
11 153 25
11 139 24
11 140 5
11 158 18
11 143 10
12 62 1
12 128 3
12 64 3
12 37 20
12 116 8
12 158 3
12 19 2
12 65 5
12 66 1
12 160 1
12 31 11
12 117 9
12 68 2
12 118 17
12 33 6
12 119 1
12 32 12
12 121 14
12 124 1
12 103 6
12 143 1
12 75 2
12 76 6
12 150 7
12 78 3
12 59 14
12 80 3
12 149 1
12 9 1
12 39 3
12 41 21
12 13 3
12 142 3
12 152 2
12 84 9
12 85 5
12 86 2
12 71 9
12 87 6
12 36 3
12 89 1
12 90 4
12 129 27
12 92 7
12 133 1
12 126 30
12 93 2
12 94 12
12 95 6
12 96 7
12 134 9
12 15 6
12 99 3
12 100 2
12 49 3
12 16 1
12 51 2
12 112 12
12 22 1
12 18 2
12 55 2
12 5 9
12 138 3
12 106 1
12 57 5
12 139 4
12 77 1
12 2 15
12 108 1
12 48 1
12 25 11
12 26 2
12 27 3
12 28 9
12 111 10
12 61 1
12 140 5
12 148 4
13 21 7
13 64 5
13 158 16
13 19 4
13 66 10
13 31 1
13 117 1
13 68 13
13 121 10
13 119 1
13 71 2
13 54 5
13 124 2
13 35 1
13 159 12
13 76 1
13 150 4
13 78 2
13 59 6
13 157 7
13 80 9
13 81 3
13 160 5
13 9 7
13 39 5
13 42 6
13 83 3
13 152 1
13 84 6
13 85 1
13 75 1
13 96 5
13 87 5
13 89 2
13 90 6
13 24 1
13 91 14
13 133 2
13 94 10
13 95 7
13 103 1
13 46 2
13 15 5
13 148 6
13 100 2
13 49 9
13 48 5
13 51 3
13 52 11
13 151 10
13 18 2
13 55 29
13 5 3
13 105 4
13 138 6
13 106 4
13 40 4
13 139 4
13 77 3
13 2 10
13 23 10
13 22 4
13 143 10
13 25 3
13 26 6
13 27 1
13 153 6
13 28 1
13 111 9
13 61 2
13 140 1
13 57 1
13 33 4
155 95 1
155 115 1
155 9 1
15 5 2
15 16 4
15 19 5
15 21 1
15 2 2
15 23 1
15 24 3
15 25 6
15 26 11
15 27 1
15 28 16
15 22 3
15 151 12
15 33 1
15 35 1
15 148 5
15 37 7
15 149 4
15 39 14
15 41 7
15 150 1
15 42 4
15 75 2
15 46 8
15 49 3
15 48 9
15 51 3
15 52 5
15 55 10
15 59 13
15 57 3
15 127 8
15 61 2
15 62 1
15 63 1
15 64 6
15 65 2
15 66 14
15 68 2
15 147 3
15 32 4
15 71 20
15 159 1
15 76 10
15 77 2
15 78 7
15 157 1
15 128 2
15 81 4
15 160 2
15 152 2
15 84 17
15 86 3
15 87 15
15 89 1
15 90 7
15 91 6
15 92 1
15 93 10
15 94 7
15 95 6
15 96 2
15 103 9
15 106 1
15 108 2
15 111 11
15 112 2
15 115 3
15 117 8
15 118 7
15 121 10
15 124 11
15 126 4
15 133 5
15 134 4
15 138 8
15 139 1
15 140 6
15 158 1
15 143 3
15 80 1
16 62 9
16 128 16
16 64 1
16 116 16
16 96 2
16 66 11
16 31 4
16 2 1
16 68 2
16 118 3
16 33 11
16 147 5
16 32 1
16 121 21
16 59 20
16 142 3
16 124 12
16 126 12
16 49 5
16 78 7
16 148 2
16 37 5
16 81 2
16 149 11
16 39 7
16 41 5
16 42 2
16 76 2
16 152 3
16 84 4
16 85 4
16 86 1
16 71 19
16 87 2
16 36 6
16 90 13
16 129 7
16 92 16
16 133 4
16 93 4
16 94 9
16 95 4
16 75 4
16 46 1
16 134 13
16 100 4
16 63 5
16 48 3
16 51 2
16 52 8
16 151 2
16 103 4
16 5 5
16 138 4
16 19 3
16 57 12
16 77 1
16 22 2
16 108 11
16 106 7
16 117 8
16 27 10
16 28 3
16 111 2
16 112 5
16 127 8
16 140 2
17 64 1
17 30 1
17 68 1
17 119 12
17 35 41
17 159 7
17 77 21
17 157 36
17 81 1
17 160 3
17 38 2
17 42 1
17 83 8
17 89 6
17 79 17
17 99 6
17 100 4
17 53 11
17 55 10
17 105 1
17 148 5
17 153 10
17 139 30
17 21 26
17 158 11
17 24 4
17 143 2
17 22 3
17 26 15
17 61 8
17 113 1
18 21 1
18 64 10
18 116 1
18 147 1
18 65 9
18 66 6
18 31 3
18 68 5
18 33 1
18 119 2
18 32 9
18 121 5
18 54 8
18 159 6
18 76 6
18 150 6
18 78 7
18 157 2
18 80 2
18 81 9
18 160 5
18 9 11
18 39 1
18 30 2
18 83 5
18 152 6
18 84 4
18 42 1
18 71 2
18 96 5
18 89 5
18 90 2
18 129 1
18 92 1
18 133 2
18 93 1
18 94 21
18 95 18
18 75 2
18 99 3
18 100 1
18 49 3
18 48 7
18 51 2
18 52 2
18 138 9
18 151 9
18 103 10
18 55 6
18 5 1
18 105 1
18 148 4
18 19 1
18 40 1
18 139 3
18 140 8
18 22 4
18 23 13
18 108 1
18 143 2
18 127 1
18 25 1
18 26 6
18 27 2
18 28 3
18 111 1
18 61 2
18 86 20
18 59 4
18 113 1
19 5 1
19 21 7
19 2 17
19 23 14
19 24 9
19 25 13
19 26 15
19 27 4
19 28 1
19 30 4
19 151 6
19 33 7
19 148 6
19 39 5
19 40 2
19 150 4
19 42 4
19 159 18
19 49 2
19 51 3
19 52 8
19 53 4
19 54 16
19 55 25
19 59 4
19 57 1
19 22 6
19 61 9
19 64 16
19 65 8
19 66 1
19 68 8
19 147 1
19 32 2
19 9 16
19 75 1
19 76 5
19 77 13
19 78 4
19 157 4
19 79 10
19 80 10
19 81 12
19 160 15
19 83 8
19 84 3
19 85 1
19 86 9
19 87 2
19 89 8
19 90 3
19 91 2
19 92 4
19 93 2
19 94 35
19 95 17
19 96 1
19 99 4
19 100 2
19 103 13
19 105 8
19 106 4
19 108 4
19 111 6
19 113 9
19 115 1
19 117 1
19 118 1
19 119 12
19 121 1
19 124 8
19 126 1
19 127 10
19 129 2
19 133 7
19 153 8
19 139 16
19 140 2
19 158 7
19 143 5
21 112 1
21 64 11
21 79 90
21 81 5
21 38 2
21 65 9
21 138 3
21 160 7
21 151 1
21 2 8
21 68 14
21 119 27
21 71 2
21 54 18
21 77 44
21 124 3
21 35 26
21 159 44
21 76 3
21 150 2
21 78 2
21 59 2
21 157 30
21 80 14
21 149 1
21 9 5
21 39 6
21 41 2
21 30 8
21 83 16
21 84 1
21 85 1
21 42 7
21 96 3
21 87 1
21 89 17
21 90 6
21 129 1
21 133 2
21 94 7
21 95 3
21 103 6
21 46 4
21 99 27
21 100 8
21 48 2
21 51 11
21 52 1
21 53 44
21 106 2
21 55 30
21 5 2
21 105 7
21 148 4
21 40 6
21 139 29
21 140 3
21 158 17
21 23 12
21 24 10
21 143 12
21 26 24
21 22 12
21 153 36
21 28 1
21 111 1
21 61 12
21 86 11
21 113 29
2 22 9
2 23 11
2 24 13
2 25 8
2 26 9
2 27 4
2 28 1
2 30 1
2 31 2
2 33 6
2 35 1
2 148 15
2 39 10
2 40 4
2 150 19
2 42 4
2 75 3
2 49 2
2 51 5
2 52 5
2 54 5
2 55 25
2 5 3
2 57 1
2 59 10
2 61 10
2 128 1
2 64 35
2 65 20
2 66 3
2 68 72
2 32 1
2 71 15
2 9 6
2 159 17
2 76 3
2 77 6
2 78 2
2 157 10
2 80 2
2 81 40
2 160 6
2 83 8
2 86 8
2 87 4
2 89 3
2 90 4
2 91 4
2 92 2
2 94 28
2 95 5
2 99 5
2 100 15
2 63 1
2 151 6
2 103 20
2 105 5
2 106 1
2 111 5
2 112 2
2 117 1
2 118 6
2 119 11
2 121 9
2 124 4
2 133 11
2 134 4
2 138 12
2 153 4
2 139 10
2 140 1
2 158 4
2 143 6
23 5 5
23 9 26
23 22 22
23 24 9
23 25 29
23 26 15
23 30 9
23 151 2
23 33 1
23 35 2
23 36 1
23 148 8
23 37 1
23 39 5
23 40 4
23 41 1
23 150 5
23 42 7
23 46 2
23 49 7
23 48 2
23 51 8
23 52 4
23 54 13
23 55 29
23 57 2
23 59 4
23 61 15
23 64 21
23 65 11
23 66 1
23 68 33
23 147 1
23 32 2
23 71 2
23 159 9
23 76 1
23 77 21
23 78 6
23 157 9
23 79 5
23 80 3
23 81 10
23 160 15
23 83 24
23 152 4
23 84 4
23 86 12
23 89 14
23 90 16
23 91 3
23 92 2
23 93 3
23 94 7
23 95 7
23 96 20
23 99 8
23 103 12
23 105 3
23 106 3
23 111 5
23 116 2
23 117 1
23 118 1
23 119 14
23 121 3
23 124 11
23 126 1
23 127 1
23 133 2
23 138 6
23 153 6
23 139 8
23 140 3
23 158 14
23 143 10
24 80 11
24 64 18
24 65 1
24 59 3
24 151 2
24 68 21
24 33 1
24 119 13
24 121 1
24 54 10
24 77 17
24 124 1
24 35 12
24 159 22
24 76 4
24 150 5
24 40 11
24 157 11
24 63 1
24 81 11
24 160 11
24 9 2
24 79 36
24 30 10
24 83 12
24 85 1
24 42 3
24 89 12
24 90 1
24 91 2
24 133 1
24 158 7
24 94 2
24 95 1
24 96 2
24 46 1
24 99 16
24 100 6
24 49 1
24 48 5
24 51 6
24 53 9
24 103 4
24 55 37
24 5 1
24 105 2
24 138 8
24 139 48
24 22 4
24 113 7
24 143 3
24 106 1
24 117 1
24 26 4
24 153 6
24 61 5
24 86 5
24 148 13
25 22 4
25 5 4
25 9 15
25 26 7
25 27 11
25 28 8
25 30 3
25 31 6
25 33 2
25 36 1
25 148 6
25 37 1
25 149 1
25 39 12
25 41 1
25 150 2
25 159 13
25 46 7
25 49 16
25 48 4
25 51 6
25 52 8
25 54 8
25 55 37
25 57 3
25 59 20
25 61 16
25 63 4
25 64 7
25 65 24
25 66 16
25 68 42
25 147 5
25 32 4
25 71 19
25 75 7
25 76 9
25 77 4
25 78 1
25 157 2
25 80 16
25 81 8
25 160 11
25 83 6
25 152 7
25 84 4
25 85 1
25 86 5
25 87 4
25 89 6
25 90 12
25 91 4
25 92 6
25 93 2
25 94 17
25 95 10
25 96 6
25 99 5
25 100 5
25 151 1
25 103 14
25 105 9
25 106 2
25 108 1
25 111 4
25 112 1
25 113 1
25 115 1
25 118 1
25 119 7
25 121 3
25 124 1
25 126 6
25 127 16
25 128 1
25 133 1
25 134 1
25 138 6
25 139 17
25 140 4
25 158 6
25 143 7
26 37 3
26 64 8
26 79 186
26 81 9
26 65 3
26 151 1
26 117 2
26 33 1
26 119 8
26 71 10
26 54 21
26 77 22
26 124 3
26 35 10
26 159 18
26 86 2
26 150 4
26 40 3
26 157 31
26 80 8
26 38 2
26 160 4
26 9 5
26 41 1
26 30 15
26 83 16
26 152 3
26 42 25
26 75 1
26 96 1
26 87 2
26 89 14
26 90 1
26 91 3
26 133 1
26 158 14
26 93 8
26 94 11
26 95 2
26 103 23
26 46 3
26 134 1
26 99 8
26 100 10
26 148 3
26 48 1
26 51 8
26 53 44
26 106 12
26 55 26
26 5 3
26 105 10
26 138 9
26 57 10
26 139 62
26 22 17
26 59 2
26 68 19
26 27 1
26 153 13
26 28 11
26 111 5
26 61 25
26 127 2
26 113 22
27 5 3
27 22 4
27 28 1
27 31 2
27 33 8
27 36 6
27 148 7
27 37 2
27 149 7
27 39 7
27 41 3
27 150 4
27 42 2
27 75 20
27 46 7
27 49 6
27 48 7
27 51 2
27 52 20
27 55 6
27 57 22
27 59 41
27 61 1
27 128 26
27 64 13
27 65 9
27 66 2
27 147 9
27 32 10
27 159 1
27 76 8
27 78 3
27 157 3
27 63 7
27 81 9
27 160 1
27 83 1
27 152 5
27 84 29
27 85 20
27 86 1
27 87 21
27 89 1
27 90 8
27 129 2
27 92 26
27 93 6
27 94 12
27 95 20
27 96 4
27 99 3
27 100 1
27 151 9
27 103 5
27 108 36
27 111 12
27 115 3
27 116 1
27 117 19
27 118 1
27 119 2
27 121 39
27 124 8
27 126 3
27 91 4
27 133 4
27 134 7
27 138 2
27 139 8
27 140 6
27 158 3
27 142 3
27 80 1
28 63 3
28 64 8
28 115 5
28 65 11
28 66 16
28 31 1
28 117 14
28 118 7
28 147 1
28 32 6
28 121 11
28 77 1
28 124 1
28 48 1
28 76 1
28 150 2
28 78 2
28 157 5
28 37 15
28 149 1
28 41 8
28 152 4
28 84 6
28 85 6
28 86 1
28 75 36
28 87 9
28 90 1
28 129 3
28 128 5
28 126 14
28 93 9
28 92 2
28 95 4
28 103 11
28 46 2
28 134 4
28 100 3
28 68 2
28 51 1
28 112 1
28 151 1
28 55 7
28 5 9
28 138 2
28 57 11
28 71 7
28 108 6
28 143 1
28 59 10
28 111 5
28 61 1
28 127 13
28 140 8
28 148 9
30 37 1
30 64 11
30 22 3
30 65 9
30 66 1
30 151 2
30 68 22
30 33 1
30 119 10
30 71 1
30 5 6
30 54 2
30 35 4
30 159 13
30 76 3
30 150 3
30 78 2
30 59 2
30 157 1
30 80 10
30 81 10
30 160 4
30 9 6
30 39 2
30 42 4
30 83 11
30 152 2
30 85 3
30 89 14
30 90 1
30 129 1
30 79 8
30 158 3
30 93 2
30 94 4
30 96 1
30 46 1
30 99 4
30 100 6
30 148 7
30 117 1
30 53 7
30 55 18
30 77 15
30 105 9
30 138 2
30 40 3
30 139 27
30 143 8
30 106 4
30 153 7
30 111 1
30 61 15
30 113 1
31 62 11
31 63 4
31 64 2
31 115 28
31 116 12
31 65 4
31 66 4
31 151 2
31 68 1
31 118 15
31 147 24
31 32 5
31 121 9
31 142 10
31 124 15
31 126 24
31 78 2
31 128 29
31 81 1
31 39 1
31 41 10
31 150 1
31 152 13
31 84 1
31 87 8
31 37 3
31 90 6
31 129 14
31 133 3
31 93 1
31 94 2
31 95 8
31 96 2
31 134 3
31 100 1
31 5 15
31 138 2
31 57 4
31 71 17
31 108 11
31 59 7
31 117 11
31 111 7
31 112 1
31 127 3
33 159 2
33 37 3
33 64 13
33 81 2
33 22 1
33 65 1
33 66 4
33 151 7
33 68 4
33 147 14
33 32 3
33 121 20
33 5 6
33 142 3
33 124 3
33 108 10
33 76 1
33 78 5
33 157 1
33 80 1
33 112 17
33 39 3
33 129 21
33 41 5
33 152 6
33 103 3
33 85 11
33 86 1
33 71 21
33 87 6
33 90 4
33 91 3
33 92 6
33 133 7
33 126 2
33 93 2
33 94 8
33 75 1
33 95 19
33 96 1
33 46 3
33 134 5
33 100 2
33 63 3
33 51 1
33 52 8
33 138 3
33 49 4
33 55 6
33 128 2
33 59 17
33 57 9
33 139 3
33 77 1
33 106 6
33 111 9
33 61 1
33 127 3
33 140 8
33 148 8
35 64 3
35 65 3
35 66 4
35 75 5
35 68 4
35 119 14
35 32 2
35 121 4
35 159 16
35 76 6
35 77 26
35 54 3
35 157 21
35 81 2
35 160 13
35 38 5
35 51 4
35 41 2
35 83 5
35 152 1
35 84 4
35 42 5
35 71 5
35 89 6
35 90 1
35 91 3
35 79 24
35 158 14
35 94 1
35 126 1
35 95 4
35 96 1
35 46 1
35 99 8
35 100 1
35 49 4
35 117 1
35 52 1
35 53 19
35 103 6
35 55 18
35 105 10
35 148 9
35 106 1
35 57 1
35 139 19
35 143 7
35 22 3
35 153 3
35 111 3
35 61 12
35 86 11
35 113 17
36 62 3
36 63 3
36 64 1
36 115 14
36 116 8
36 65 3
36 151 3
36 117 13
36 118 4
36 147 2
36 32 1
36 71 2
36 124 2
36 126 5
36 76 11
36 157 1
36 37 16
36 81 1
36 149 1
36 41 8
36 159 1
36 84 5
36 85 11
36 87 4
36 129 20
36 128 9
36 133 11
36 93 1
36 92 10
36 95 1
36 75 14
36 134 5
36 49 3
36 52 1
36 103 3
36 55 1
36 5 12
36 138 2
36 106 1
36 57 9
36 140 21
36 108 10
36 96 1
36 112 6
148 151 8
148 39 2
148 40 1
148 41 2
148 150 5
148 42 18
148 159 13
148 46 7
148 49 13
148 48 4
148 51 3
148 52 4
148 53 3
148 54 1
148 55 25
148 5 1
148 59 2
148 57 2
148 22 5
148 61 15
148 62 1
148 63 1
148 64 17
148 65 10
148 66 5
148 68 18
148 147 3
148 32 11
148 71 7
148 9 5
148 75 1
148 76 6
148 77 8
148 78 3
148 157 13
148 79 3
148 80 14
148 81 9
148 160 5
148 83 16
148 152 4
148 84 2
148 85 2
148 86 6
148 87 4
148 89 2
148 90 2
148 91 1
148 92 1
148 93 4
148 94 11
148 95 11
148 96 15
148 99 4
148 100 8
148 103 11
148 105 6
148 106 16
148 111 16
148 112 3
148 113 4
148 116 2
148 117 2
148 118 4
148 119 17
148 121 8
148 124 7
148 126 1
148 127 2
148 129 5
148 133 9
148 138 7
148 153 3
148 139 16
148 140 5
148 158 10
148 142 1
148 143 14
37 62 4
37 128 10
37 64 1
37 115 1
37 116 5
37 81 2
37 65 9
37 66 5
37 68 2
37 118 23
37 121 4
37 71 20
37 124 3
37 48 2
37 78 6
37 157 3
37 63 2
37 149 14
37 39 3
37 129 9
37 41 9
37 150 17
37 84 6
37 85 11
37 86 2
37 87 24
37 90 8
37 91 1
37 92 7
37 133 4
37 126 11
37 93 19
37 94 1
37 95 3
37 75 14
37 134 22
37 100 1
37 76 3
37 117 12
37 52 6
37 151 2
37 49 2
37 103 3
37 55 1
37 5 20
37 138 3
37 106 1
37 57 5
37 77 3
37 22 2
37 108 2
37 143 1
37 59 19
37 111 7
37 112 2
37 127 8
37 140 17
38 159 3
38 89 1
38 77 1
38 153 1
38 139 1
38 22 1
38 143 1
38 55 2
149 62 2
149 128 18
149 64 2
149 115 1
149 116 2
149 63 11
149 66 2
149 68 1
149 147 4
149 32 9
149 121 6
149 142 2
149 126 11
149 59 9
149 39 2
149 41 5
149 150 3
149 152 7
149 84 11
149 85 9
149 87 1
149 129 1
149 92 21
149 133 9
149 93 4
149 94 3
149 95 2
149 75 3
149 46 1
149 134 2
149 76 1
149 117 12
149 112 1
149 103 6
149 55 2
149 5 12
149 57 12
149 139 1
149 71 1
149 108 9
149 127 16
149 77 1
149 111 7
149 61 1
149 140 3
39 9 3
39 22 7
39 41 1
39 150 10
39 42 3
39 75 10
39 46 4
39 49 3
39 48 2
39 51 3
39 52 1
39 55 19
39 5 8
39 57 1
39 59 4
39 61 4
39 62 1
39 64 18
39 65 29
39 66 14
39 68 39
39 147 3
39 32 1
39 71 19
39 159 5
39 76 11
39 77 10
39 79 4
39 63 2
39 81 19
39 160 7
39 83 1
39 84 4
39 85 3
39 86 16
39 87 8
39 89 1
39 90 4
39 129 5
39 93 14
39 94 18
39 95 14
39 96 11
39 100 4
39 151 6
39 103 2
39 106 2
39 108 23
39 111 9
39 112 38
39 113 2
39 116 3
39 118 2
39 121 12
39 124 6
39 126 6
39 91 15
39 133 5
39 134 2
39 138 6
39 139 11
39 140 5
39 158 3
39 143 9
40 64 5
40 22 3
40 65 2
40 151 2
40 117 1
40 68 16
40 119 5
40 71 1
40 77 9
40 124 9
40 76 1
40 150 2
40 59 1
40 157 3
40 80 7
40 160 6
40 9 2
40 83 3
40 152 1
40 85 4
40 42 4
40 87 1
40 89 8
40 90 1
40 79 5
40 158 3
40 134 1
40 94 2
40 99 11
40 100 5
40 51 2
40 55 24
40 5 3
40 105 4
40 138 8
40 139 10
40 106 2
40 153 5
40 61 6
40 113 1
41 112 4
41 63 7
41 64 1
41 115 23
41 116 1
41 66 7
41 117 7
41 118 6
41 147 9
41 32 12
41 121 5
41 142 19
41 124 2
41 48 3
41 150 3
41 5 8
41 78 6
41 157 1
41 128 6
41 42 2
41 83 1
41 152 11
41 84 2
41 85 14
41 75 6
41 87 22
41 90 8
41 129 5
41 92 15
41 133 4
41 126 12
41 93 11
41 94 2
41 91 2
41 95 4
41 96 6
41 46 10
41 134 5
41 99 1
41 100 1
41 49 2
41 52 8
41 151 6
41 103 6
41 79 1
41 138 3
41 106 2
41 57 16
41 139 2
41 71 13
41 108 9
41 59 7
41 111 6
41 61 1
41 127 5
41 140 20
150 42 5
150 159 10
150 46 6
150 49 7
150 51 1
150 52 5
150 54 6
150 55 6
150 5 5
150 59 21
150 57 6
150 22 15
150 61 11
150 62 1
150 128 3
150 64 18
150 65 23
150 66 12
150 68 24
150 147 1
150 71 16
150 9 9
150 75 4
150 76 5
150 77 12
150 78 7
150 157 5
150 79 1
150 63 4
150 81 19
150 160 3
150 83 3
150 152 5
150 84 15
150 85 3
150 86 8
150 87 1
150 89 1
150 90 3
150 91 5
